asin,sentence,helpful,main_image_url,product_title
B00XI057M0,so the budget (an estimated 15 million) was manageable.,0.4,http://ecx.images-amazon.com/images/I/51Kj+eNusaL.jpg,Ex Machina [Blu-ray + Digital HD]
0671700758,Everything is possible if you believe...,0.4,http://ecx.images-amazon.com/images/I/411zKO0BCRL.jpg,"Psycho-Cybernetics, A New Way to Get More Living Out of Life"
B00IUAAJY4,"\"Click on \"\"Read complaint detail.\"",0.3,http://ecx.images-amazon.com/images/I/71t-qhB6ugL.jpg,Lulu Jr. Illustory -  Craft Kit
0671015206,"\"The author cuts through todays' misconceptions that most younger people have with money and gets back to the \"\"roots\"\" of handling money like the world war 2 generation did and before.\"",1.4,http://ecx.images-amazon.com/images/I/81U+NbG9TqL.jpg,The Millionaire Next Door
B0018QROM2,I play movies from my PS4,0.73,http://ecx.images-amazon.com/images/I/51f7PG9wHNL.jpg,Polk Audio CS10 Center Channel Speaker Single
0375703764,I don't believe that House of Leaves is inspired by Borges because it does the exact opposite.,0.8,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
B00C30FCUI,ear buds that are good quality.,1.5,http://ecx.images-amazon.com/images/I/416HU0yr35L.jpg,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black)
B00AR1G3FS,Yanni Live - The Concert Event.,0.5,http://ecx.images-amazon.com/images/I/71EOyWgfeqL.jpg,Farewell Live From Melbourne [Blu-ray]
B006SUWZH2,Needed to get him something simple and easy to use with minimal buttons.,1.3,http://ecx.images-amazon.com/images/I/61A2WQOLUaL.jpg,Memorex Portable CD Boombox with AM FM Radio
B0001WE6U2,Fits my Nikkor 18-105mm perfectly and reverses to stow.,1.3,http://ecx.images-amazon.com/images/I/71Y5cye6RCL.jpg,Nikon HB-32 Flower Type Lens Shade for 18-70mm DX Nikkor Lens
0670012335,"The cadence is just right that it held her attention back then, and the story really holds true for her still.",1.1,http://ecx.images-amazon.com/images/I/A1ks6FGtr0L.jpg,Llama Llama Time to Share
B000W7F5SS,"Draco Malfoy is not a caricature in this film, and his father Luscious returns as a malevolent force.",1.2,http://ecx.images-amazon.com/images/I/91E7TPDbSfL.jpg,Harry Potter and the Order of the Phoenix (Widescreen Edition)
B00000F1D3,"CGPPsychotherapistBryn Mawr, PA",0.3,http://ecx.images-amazon.com/images/I/41H0Y95GM1L.jpg,Believe
B00XI057M0,", I only got it after a friend who is into science fiction recommend it to me.",0.8,http://ecx.images-amazon.com/images/I/51Kj+eNusaL.jpg,Ex Machina [Blu-ray + Digital HD]
B00002E220,"Tom Berenger is a grumpy, reclusive and rather shy tracker who get sucked into a very unusual quest -- to find a lost Native American Tribe.",1.0,http://ecx.images-amazon.com/images/I/51PCHRAW0PL.jpg,Last of the Dogmen
0790731886,"In retrospect, there is so much more to like about the movie now than there was more than 20 years ago.",1.3,http://ecx.images-amazon.com/images/I/91I6ZbfQl3L.jpg,Arthur (1981)
B0000DZTIW,"In other tracks, he combines this light tone with his barouqe brass underlining the use of traditional Japanese cultural instruments, namely the strong willed percussion.",1.2,http://ecx.images-amazon.com/images/I/71-BdYl9vzL.jpg,The Last Samurai
B00XI057M0,Anyone who is even remotely interested in AI will absolutely love it.,1.3,http://ecx.images-amazon.com/images/I/51Kj+eNusaL.jpg,Ex Machina [Blu-ray + Digital HD]
B000002KB8,"Great Classic Rock group and lp as I remember it , have not had the time to listen to it, maybe today 10-05-13, Robert, Las Vegas,Nevada",0.9,http://ecx.images-amazon.com/images/I/81K4W71c38L.jpg,Black Sabbath
B00000J0JF,"Enjoy playing with my kids, 9 and 11 years old.",1.2,http://ecx.images-amazon.com/images/I/A1uDIngqMDL.jpg,Ravensburger Labyrinth
B0065WM4PQ,I wish I could do both things at once.,0.2,http://ecx.images-amazon.com/images/I/512ieI1PQJL.jpg,Romantic Ocean Daren Sea Waves Projector Lamp MP3 iPhone Speaker LED Night Light (Blue)
B00000FCBH,"Temptations, Toss it Up, I  Get Around, and How Do U Want It r the sex songs.",1.1,http://ecx.images-amazon.com/images/I/51iQ7z1W0jL.jpg,2Pac Greatest Hits
B0001WE6U2,"--it fits fine that way too!Overall, this is a good lens hood made from good quality plastic",1.9,http://ecx.images-amazon.com/images/I/71Y5cye6RCL.jpg,Nikon HB-32 Flower Type Lens Shade for 18-70mm DX Nikkor Lens
B004UKNJCM,"But the fact there are no winners and everyone works together to beat the clock (hoorah for finite endings after several eternally-lasting monopoly fiascoes) definitely makes this a different sort of game, one worth bringing out now and then, though not all the time.",1.6,http://ecx.images-amazon.com/images/I/915552Zm8zL.jpg,Whoowasit? Award-Winning Board Game Electronics
0670012335,My son reports that she loves them!,1.5,http://ecx.images-amazon.com/images/I/A1ks6FGtr0L.jpg,Llama Llama Time to Share
0375703764,"As I said, a story where the author effectively uses everything that he can to convey the scare and insanity going through the characters' minds while they try to solve a very bizarre mystery.",1.8,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
B00NAPJ8DM,"They are not compatible with all building blocks, do not buy to work with Duplo's, they do not.",1.6,http://ecx.images-amazon.com/images/I/51iuUDn1osL.jpg,Building Bricks - 1000 pc Bulk Blocks w 54 Roof Pieces and Better Variety - Tight Fit with All Brands
B006KD37TC,"Now, back to listening.....ahhhh",0.7,http://ecx.images-amazon.com/images/I/81H1IKyze2L.jpg,Wi-Fi Music Player with 3.5-Inch Color Display
B00NAPJ8DM,I had to throw about 15 pieces out for various reasons,0.8,http://ecx.images-amazon.com/images/I/51iuUDn1osL.jpg,Building Bricks - 1000 pc Bulk Blocks w 54 Roof Pieces and Better Variety - Tight Fit with All Brands
B00023GGHQ,"So many girls, or people in general, put themselves out on a limb for the one they love, sometimes only to be rejected and then disregarding love forever.",1.2,http://ecx.images-amazon.com/images/I/71wSUy+VP5L.jpg,De-Lovely
B000ANVPP6,The John Wayne Stock Company:,0.4,http://ecx.images-amazon.com/images/I/51AzKokhsEL.jpg,Hondo (Full Screen)
B00C30FCUI,", the bass sounds richer and warmer than plastic earphones and listening to my chillout moods album is a totally different experienceim hoping these dont fail or fall aprat like other reviews state because i really like them",1.5,http://ecx.images-amazon.com/images/I/416HU0yr35L.jpg,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black)
B00092KD9C,Although its decent enough strap there are a few draw backs.,1.5,http://ecx.images-amazon.com/images/I/61rxbuyb3gL.jpg,OP/TECH USA 1504372 Pro Loop Strap (Royal)
B003T90WY8,I sent a message thru amazon few days ago and they didn't bother to answer my email.,0.8,http://ecx.images-amazon.com/images/I/51wvXmZmxzL.jpg,EARBUDi Clips on and off Your Apple iPod® or iPhone® Earbuds - and Turns Them Into Sport Headphones. Soft Over-The-Ear Design with Earbud Tilt & Rotation - Provide a Custom Comfortable Fit.
0451414047,There are a lot of words you can use to avoid being repetitive.,0.7,http://ecx.images-amazon.com/images/I/51kOlFQ7DpL.jpg,"To Selena, with Love"
B000AO3L84,"As a Professional Wedding Photographer who uses the Canon 580, and 550 flashes, I needed something as a backup flash to use on a light stand to light up the Dance floors at Wedding receptions.",1.3,http://ecx.images-amazon.com/images/I/41XAEKR9D1L.jpg,Canon 430EX Speedlite Flash for Canon EOS SLR Cameras - Older Version
B008CQVSXC,"However, my amusment and enjoyment of my Beats ended after approxiamtely after 2 months of use when the remote began to fail (what a great suprise from a $100 pair of headphones, right?)",1.9,http://ecx.images-amazon.com/images/I/71rAqOHdXEL.jpg,urBeats In-Ear Headphone - White
B000HKDE7Y,"If you're not that in to hip hop, this might give you the taste you wanted.",1.3,http://ecx.images-amazon.com/images/I/71L+iEd8uZL.jpg,Struggle From The Subway To The Charts
B0000658L4,"I'm only a fan of the pepperoni, but he would eat anything, and he was thrilled it had the other ingredients.",0.9,http://ecx.images-amazon.com/images/I/811Z0XZZtVL.jpg,Melissa & Doug Pizza Party Wooden Play Food Set
0553386697,There are strategies in this book that have a place and use in every family.,1.2,http://ecx.images-amazon.com/images/I/81HdbmkRjWL.jpg,The Whole-Brain Child: 12 Revolutionary Strategies to Nurture Your Child's Developing Mind
B001196MG0,"exactly what you need to better portraits you cant go wrong with this paper , make sure you have the proper mounts to use it",1.4,http://ecx.images-amazon.com/images/I/11+6ow0DIwL.jpg,"Savage 107X12-1 Seamless Background Paper, 107-Inch x 12 Yards - Super White"
B00005LEOH,This lens said it was Like New-Used.,1.1,http://ecx.images-amazon.com/images/I/81zDW+9iIQL.jpg,Nikon 80-200mm f/2.8D ED AF Zoom Nikkor Lens for Nikon Digital SLR Cameras
B00004RD54,"Rock ‘n’ Roll in all its many, rich forms!",1.3,http://ecx.images-amazon.com/images/I/71eihBGDpML.jpg,Rock 'n' Roll Animal (Live)
B000002IAO,"As for the music, I bought it for the title track as an impulse purchase.",1.2,http://ecx.images-amazon.com/images/I/91erUc5swfL.jpg,In-A-Gadda-Da-Vida
B001SEQPGK,and then you have to take an extra step to switch to video.,0.8,http://ecx.images-amazon.com/images/I/71KLvmtcN9L.jpg,Sony Cyber-shot DSC-W290 12 MP Digital Camera with 5x Optical Zoom and Super Steady Shot Image Stabilization
B00081NX5U,No desire to blast them...,0.3,http://ecx.images-amazon.com/images/I/51GQZT32D9L.jpg,iPod Detachable Receiver 7
B00C30FCUI,I was able to get these headphones for free in exchange for an honest review.,0.6,http://ecx.images-amazon.com/images/I/416HU0yr35L.jpg,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black)
B00000J0JF,Such a great family game!,1.3,http://ecx.images-amazon.com/images/I/A1uDIngqMDL.jpg,Ravensburger Labyrinth
0375703764,The author's sister is the musician Poe,0.7,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
B00000JZC7,"\"NdegéOcello has the answer with 1999's \"\"Bitter\"\".\"",1.1,http://ecx.images-amazon.com/images/I/715b4h8ZKJL.jpg,Bitter
B00IUAAJY4,We elected to scan & upload his pages,0.7,http://ecx.images-amazon.com/images/I/71t-qhB6ugL.jpg,Lulu Jr. Illustory -  Craft Kit
0375703764,"I don't like getting mooned by these so-called brilliant exhibitionists with little going for them except playing pocket pool with words, sometimes very creatively, mind, but still.",1.1,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
B00B0DWB62,as well as a cannon that sprays water.,0.7,http://ecx.images-amazon.com/images/I/817iEr0lwtL.jpg,Little Tikes Anchors Away Pirate Ship Water Play Table
B00092KD9C,Fork out a few extra dollars on a good strap that will allow you to shoot all you want when you want without worry of aches and pains.,1.5,http://ecx.images-amazon.com/images/I/61rxbuyb3gL.jpg,OP/TECH USA 1504372 Pro Loop Strap (Royal)
B00000J0JF,Bought for a 7 year old boy and he really likes it.,1.4,http://ecx.images-amazon.com/images/I/A1uDIngqMDL.jpg,Ravensburger Labyrinth
B00000FCBH,"\"\"\"I Get Around\"\" (2).Thug Life Volume One\"",0.7,http://ecx.images-amazon.com/images/I/51iQ7z1W0jL.jpg,2Pac Greatest Hits
B0007QKMQY,this isn't the model for you.,0.7,http://ecx.images-amazon.com/images/I/51G31QKNJFL.jpg,Canon Digital Rebel XT 8MP Digital SLR Camera
B00013M6NU,"As this charger is made for the cameras listed, it does the job well.",1.8,http://ecx.images-amazon.com/images/I/41XR3APDJBL.jpg,Nikon MH-61 Battery Charger for Nikon EN-EL5 Batteries
0553386697,"Read this book for yourself in all children, grandchildren, Any child relationships.",1.5,http://ecx.images-amazon.com/images/I/81HdbmkRjWL.jpg,The Whole-Brain Child: 12 Revolutionary Strategies to Nurture Your Child's Developing Mind
B0018QROM2,"This speaker is a decent size, not too huge.",1.9,http://ecx.images-amazon.com/images/I/51f7PG9wHNL.jpg,Polk Audio CS10 Center Channel Speaker Single
1402241372,"The history, the love interest, and it was so well written.",1.8,http://ecx.images-amazon.com/images/I/51gMZ3KRoML.jpg,The Winter Sea
B00NAPJ8DM,Ordered this for my grandson's Lego birthday party.,0.5,http://ecx.images-amazon.com/images/I/51iuUDn1osL.jpg,Building Bricks - 1000 pc Bulk Blocks w 54 Roof Pieces and Better Variety - Tight Fit with All Brands
0451414047,I was as if chris was talking to you personally about him and selena.,1.1,http://ecx.images-amazon.com/images/I/51kOlFQ7DpL.jpg,"To Selena, with Love"
B008MPKAPK,"It's OK for the price, the size and intended use.",1.7,http://ecx.images-amazon.com/images/I/416jPdinWNL.jpg,"Kaito KA321 Pocket-size 10-Band AM/FM Shortwave Radio with DSP (Digital Signal Processing), Black"
B003G55KVA,put them in boxes with the banana head  2 1/2 lbs bag from SweetWorks.,0.6,http://ecx.images-amazon.com/images/I/51HaQikn1aL.jpg,Monkey Figures 25 Tiny Plastic Monkey Figures Party Favors by A&A
B00004RD54,This album is quite simply the best live album ever recorded - with the exception of,1.1,http://ecx.images-amazon.com/images/I/71eihBGDpML.jpg,Rock 'n' Roll Animal (Live)
0790731886,"\"\"\"Independent\"\" was not a word for me\"",0.6,http://ecx.images-amazon.com/images/I/91I6ZbfQl3L.jpg,Arthur (1981)
B000BN8Y2W,Cheap at twice the price!,1.4,http://ecx.images-amazon.com/images/I/71GMzHZOTDL.jpg,Jr. Fire Fighter Suit with embroidered Cap
0375703764,I don't know don't ask me it might be.,0.1,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
B00766BEZG,"Since I started using this great radio, I NO longer have Pandora dropouts while in to Hot tub.",1.3,http://ecx.images-amazon.com/images/I/41VXHNBhn5L.jpg,Grace Digital ACC-IRCLI Rechargeable Battery Pack for Mondo and Mondo+
1402241372,My only dislike was trying to read and understand the scotish dialect used by one of the characters.,1.2,http://ecx.images-amazon.com/images/I/51gMZ3KRoML.jpg,The Winter Sea
B001SEQPGK,I am running the latest version of QuickTime and the videos are AWFUL.,1.6,http://ecx.images-amazon.com/images/I/71KLvmtcN9L.jpg,Sony Cyber-shot DSC-W290 12 MP Digital Camera with 5x Optical Zoom and Super Steady Shot Image Stabilization
B0065WM4PQ,I have been looking for this for years.,0.6,http://ecx.images-amazon.com/images/I/512ieI1PQJL.jpg,Romantic Ocean Daren Sea Waves Projector Lamp MP3 iPhone Speaker LED Night Light (Blue)
1402241372,They have to hide their support and efforts because there are spies all around.,1.0,http://ecx.images-amazon.com/images/I/51gMZ3KRoML.jpg,The Winter Sea
B00C30FCUI,Talk about disappointing..,1.3,http://ecx.images-amazon.com/images/I/416HU0yr35L.jpg,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black)
B00XI057M0,but you must pay attention to the entire show !!,0.2,http://ecx.images-amazon.com/images/I/51Kj+eNusaL.jpg,Ex Machina [Blu-ray + Digital HD]
B00092KD9C,"BUT  - I replaced it with a Boss Strap  which was perfect, Just what i had hoped for with the Op/Tech.",1.4,http://ecx.images-amazon.com/images/I/61rxbuyb3gL.jpg,OP/TECH USA 1504372 Pro Loop Strap (Royal)
B00CKH9URU,"Received it really fast, it a Xmas gif for my son.",1.1,http://ecx.images-amazon.com/images/I/7178tVWycxL.jpg,Max Steel Interactive Steel with Turbo Sword
B0007QKMQY,"However, altogether, this is a great camera for beginners.",1.7,http://ecx.images-amazon.com/images/I/51G31QKNJFL.jpg,Canon Digital Rebel XT 8MP Digital SLR Camera
B0015DNIOG,"I paid about $22 plus shipping, so",0.8,http://ecx.images-amazon.com/images/I/61qxonlw3OL.jpg,Canon Battery Pack NB-6L
B0018QROM2,"Looks great, sounds even better.",1.7,http://ecx.images-amazon.com/images/I/51f7PG9wHNL.jpg,Polk Audio CS10 Center Channel Speaker Single
B00BLG5CSC,Cord is a little short if you're running/working out.,1.7,http://ecx.images-amazon.com/images/I/61QM9xk6X-L.jpg,Philips ActionFit Sports Earhook Headphones
0761165975,I put my initial and my fiance,0.3,http://ecx.images-amazon.com/images/I/91iUIyXPTwL.jpg,The Wedding Planner & Organizer
B0015DNIOG,Great product for about third of the price on the Cannon website,2.0,http://ecx.images-amazon.com/images/I/61qxonlw3OL.jpg,Canon Battery Pack NB-6L
